%           Time              IMU_X_ACC              IMU_Y_ACC              IMU_Z_ACC            IMU_YAW_VEL          IMU_PITCH_VEL           IMU_ROLL_VEL              IMU_X_VEL              IMU_Y_VEL              IMU_Z_VEL                IMU_YAW              IMU_PITCH               IMU_ROLL                  IMU_X                  IMU_Y                  IMU_Z 
1261229755.4468     -0.7727396488189697     -1.9266873598098755      9.3074464797973633     -0.3622094988822937     -0.0152311371639371      0.0413338616490364      0.0000000000000000      0.0000000000000000      0.0000000000000000     -1.7800319720527704      0.0587386601968417     -0.0587894183827429      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261229755.4568     -0.7502540349960327     -1.8859044313430786      9.3396110534667969     -0.3608943223953247     -0.0086024822667241      0.0477835796773434      0.0000000000000000      0.0000000000000000      0.0000000000000000     -1.7837168548950586      0.0582756862860882     -0.0587823069103945      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261229755.4668     -0.7643430233001709     -1.7443238496780396      9.5842418670654297     -0.3579339981079102     -0.0105581237003207      0.0645630657672882      0.0000000000000000      0.0000000000000000      0.0000000000000000     -1.7873502055702539      0.0579577755921492     -0.0583722633263064      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261229755.4768     -0.5803332924842834     -1.4880028963088989     10.0023231506347656     -0.3715114295482635     -0.0239080134779215      0.0540676563978195      0.0000000000000000      0.0000000000000000      0.0000000000000000     -1.7911294974731851      0.0573864235085971     -0.0582588667593287      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261229755.4868     -0.7262389659881592     -1.4177784919738770      9.7809867858886719     -0.3738636672496796     -0.0254161432385445      0.0551403872668743      0.0000000000000000      0.0000000000000000      0.0000000000000000     -1.7949141156982966      0.0569126554730504     -0.0579481382779545      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261229755.4968     -0.8008612990379333     -1.0955352783203125      9.6524095535278320     -0.3817547857761383     -0.0283521972596645      0.0808239281177521      0.0000000000000000      0.0000000000000000      0.0000000000000000     -1.7988393488289647      0.0558464838977724     -0.0584017869637035      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261229755.5068     -0.6401131153106689     -0.8363743424415588      9.7527475357055664     -0.3771376311779022     -0.0203026309609413      0.0585039071738720      0.0000000000000000      0.0000000000000000      0.0000000000000000     -1.8026580555160292      0.0554213809699577     -0.0580536660361489      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261229755.5168     -0.4677267670631409     -0.9618082642555237     10.1292934417724609     -0.3832403719425201     -0.0227892678231001      0.0618240013718605      0.0000000000000000      0.0000000000000000      0.0000000000000000     -1.8065521296619431      0.0548920652197369     -0.0578173229729719      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261229755.5268     -0.5534991025924683     -1.1004276275634766     10.1491041183471680     -0.3702411055564880     -0.0088737038895488      0.0660837590694427      0.0000000000000000      0.0000000000000000      0.0000000000000000     -1.8103099831180995      0.0545874245581670     -0.0573865816337868      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261229755.5368     -0.6285204887390137     -0.8433873057365417      9.8999071121215820     -0.3792571723461151     -0.0214762873947620      0.0571701377630234      0.0000000000000000      0.0000000000000000      0.0000000000000000     -1.8141894098780176      0.0538406117706708     -0.0576499349760820      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261229755.5468     -0.5688909292221069     -0.7491689920425415      9.8733758926391602     -0.3772092461585999     -0.0051497290842235      0.0567739531397820      0.0000000000000000      0.0000000000000000      0.0000000000000000     -1.8180175707869524      0.0535695976790524     -0.0573122544722384      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261229755.5568     -0.4718335270881653     -0.9973614215850830     10.0063991546630859     -0.3761543631553650     -0.0073396777734160      0.0508868433535099      0.0000000000000000      0.0000000000000000      0.0000000000000000     -1.8218565174983017      0.0531340751334727     -0.0573135153125670      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261229755.5668     -0.5694229602813721     -1.0551555156707764      9.7781314849853516     -0.3871839940547943     -0.0235641114413738      0.0618399493396282      0.0000000000000000      0.0000000000000000      0.0000000000000000     -1.8257748264101350      0.0526749087108402     -0.0569268243222875      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261229755.5768     -0.6170692443847656     -0.5210468173027039      9.8987741470336914     -0.3788034617900848     -0.0109779667109251      0.0540557056665421      0.0000000000000000      0.0000000000000000      0.0000000000000000     -1.8296603784405607      0.0519877673765186     -0.0573309964684098      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261229755.5868     -0.4857231676578522     -0.4501783251762390     10.1995992660522461     -0.3916115164756775     -0.0042806020937860      0.0421208590269089      0.0000000000000000      0.0000000000000000      0.0000000000000000     -1.8336351463675040      0.0517181306385264     -0.0571402392329545      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261229755.5968     -0.4123247563838959     -0.8736503124237061      9.9286127090454102     -0.3981870710849762     -0.0065374434925616      0.0500772967934608      0.0000000000000000      0.0000000000000000      0.0000000000000000     -1.8377048559873086      0.0511665650096358     -0.0573712809410865      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261229755.6068     -0.7450774908065796     -0.8996166586875916      9.5535640716552734     -0.3890970349311829      0.0017245501512662      0.0567752569913864      0.0000000000000000      0.0000000000000000      0.0000000000000000     -1.8416569870449861      0.0509584639375813     -0.0570297263700946      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261229755.6168     -0.8388589024543762     -0.4574496150016785      9.8586549758911133     -0.3946751654148102      0.0033740065991879      0.0602177381515503      0.0000000000000000      0.0000000000000000      0.0000000000000000     -1.8457120492787953      0.0503788352487040     -0.0574597311787907      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261229755.6268     -0.5264376401901245     -0.2535383403301239     10.2382078170776367     -0.4048726856708527      0.0000354740259354      0.0464124418795109      0.0000000000000000      0.0000000000000000      0.0000000000000000     -1.8498213068407874      0.0501442648521277     -0.0572265131687055      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261229755.6368     -0.3053346574306488     -0.6991783976554871     10.1515512466430664     -0.4066519141197205     -0.0147516503930092      0.0633831545710564      0.0000000000000000      0.0000000000000000      0.0000000000000000     -1.8539518696915005      0.0496948897076904     -0.0569551911490860      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261229755.6468     -0.5321858525276184     -0.8738961219787598      9.7138977050781250     -0.3946750760078430     -0.0109637817367911      0.0601089149713516      0.0000000000000000      0.0000000000000000      0.0000000000000000     -1.8579531360712900      0.0493586614588787     -0.0565766352836989      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261229755.6568     -0.3600389361381531     -0.4146232306957245      9.8312625885009766     -0.4083402156829834     -0.0032278287690133      0.0480722002685070      0.0000000000000000      0.0000000000000000      0.0000000000000000     -1.8621494790009279      0.0485672906573941     -0.0573383409673536      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261229755.6668     -0.3086906075477600     -0.2415548712015152     10.1446971893310547     -0.4091563224792480     -0.0081103378906846      0.0451015084981918      0.0000000000000000      0.0000000000000000      0.0000000000000000     -1.8662978850309442      0.0482494257365363     -0.0571124632950228      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261229755.6768     -0.4900780022144318     -0.4730306863784790      9.9857730865478516     -0.4101601839065552     -0.0045893471688032      0.0432338602840900      0.0000000000000000      0.0000000000000000      0.0000000000000000     -1.8704771837296057      0.0477938504201862     -0.0572148576777472      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261229755.6868     -0.7091643214225769     -0.7159411907196045      9.6780261993408203     -0.4015955328941345     -0.0053948569111526      0.0443486198782921      0.0000000000000000      0.0000000000000000      0.0000000000000000     -1.8745515538813178      0.0475079184652742     -0.0569898413715815      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261229755.6968     -0.6129084229469299     -0.5909516215324402     10.0722455978393555     -0.4069613516330719     -0.0052793258801103      0.0318917408585548      0.0000000000000000      0.0000000000000000      0.0000000000000000     -1.8786913046377915      0.0471318135403277     -0.0570575938541888      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261229755.7068     -0.1842710673809052     -0.6663031578063965     10.1244153976440430     -0.4091734886169434      0.0054936031810939      0.0470056310296059      0.0000000000000000      0.0000000000000000      0.0000000000000000     -1.8828490317316231      0.0469509682575545     -0.0568073773862082      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261229755.7168     -0.0508721470832825     -0.8692961335182190      9.9193830490112305     -0.4160449504852295     -0.0131913237273693      0.0420147664844990      0.0000000000000000      0.0000000000000000      0.0000000000000000     -1.8870881183967567      0.0463175728429820     -0.0570621295504203      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261229755.7268     -0.3955174982547760     -1.0569268465042114      9.9967641830444336     -0.4069910347461700     -0.0046470370143652      0.0243984479457140      0.0000000000000000      0.0000000000000000      0.0000000000000000     -1.8912189475635788      0.0460362556468964     -0.0570331135781061      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261229755.7368     -0.3823295533657074     -0.8717067241668701      9.9922447204589844     -0.4064766764640808      0.0014580652350560      0.0335271991789341      0.0000000000000000      0.0000000000000000      0.0000000000000000     -1.8953616277972514      0.0456658473899692     -0.0571767578294022      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261229755.7468     -0.0429761484265327     -0.6670890450477600     10.0143985748291016     -0.3922785520553589      0.0117712365463376      0.0436772257089615      0.0000000000000000      0.0000000000000000      0.0000000000000000     -1.8993550378518254      0.0455567742985736     -0.0569463402996507      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261229755.7568     -0.0438937172293663     -0.5495678782463074      9.6569366455078125     -0.3973380923271179     -0.0012680520303547      0.0299071054905653      0.0000000000000000      0.0000000000000000      0.0000000000000000     -1.9034136953531060      0.0450164147522073     -0.0573257242416893      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261229755.7668     -0.6968152523040771     -0.6796800494194031      9.4234714508056641     -0.4000912606716156     -0.0117825716733932      0.0118633070960641      0.0000000000000000      0.0000000000000000      0.0000000000000000     -1.9074732849607683      0.0446664837073493     -0.0574132715013365      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261229755.7768     -0.7706404924392700     -0.4195491671562195      9.5934534072875977     -0.4000859558582306      0.0188925601541996      0.0457567349076271      0.0000000000000000      0.0000000000000000      0.0000000000000000     -1.9115646993434572      0.0444199623753813     -0.0575014054886613      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261229755.7868      0.4307271540164948     -0.1165464669466019     10.0011730194091797     -0.4094608426094055      0.0169011037796736      0.0370436832308769      0.0000000000000000      0.0000000000000000      0.0000000000000000     -1.9157336117138672      0.0443508117332017     -0.0573401843741706      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261229755.7968      0.0715485289692879     -0.3130835592746735      9.5577688217163086     -0.3966283202171326     -0.0203689523041248      0.0020647470373660      0.0000000000000000      0.0000000000000000      0.0000000000000000     -1.9197613765465029      0.0437678665765294     -0.0577170299907952      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261229755.8068     -1.1486997604370117     -0.2775270044803619      8.9616060256958008     -0.4048561751842499     -0.0021709054708481     -0.0002040947001660      0.0000000000000000      0.0000000000000000      0.0000000000000000     -1.9238752946404030      0.0435093069241963     -0.0579226801224090      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261229755.8168     -0.2492555677890778     -0.3530983924865723      9.4570226669311523     -0.4145950078964233      0.0084950393065810      0.0181863997131586      0.0000000000000000      0.0000000000000000      0.0000000000000000     -1.9280953397037426      0.0432690273760331     -0.0580575026525943      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261229755.8268      0.7851077914237976     -0.5856605768203735     10.2675743103027344     -0.4145819246768951     -0.0047970712184906     -0.0022472946438938      0.0000000000000000      0.0000000000000000      0.0000000000000000     -1.9323041994905035      0.0429771532429388     -0.0582855815940135      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261229755.8368     -0.8752012252807617     -0.8137242197990417      9.6351404190063477     -0.4119715988636017     -0.0322587154805660     -0.0161112770438194      0.0000000000000000      0.0000000000000000      0.0000000000000000     -1.9364905555660537      0.0419911386552830     -0.0591635675487638      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261229755.8468     -0.1424219310283661     -0.4139668345451355      9.0410375595092773     -0.4029560685157776     -0.0140369357541203     -0.0003992711426690      0.0000000000000000      0.0000000000000000      0.0000000000000000     -1.9405795731037614      0.0416093245787497     -0.0593625140045711      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261229755.8568      0.9850598573684692     -0.8060755729675293      9.8834543228149414     -0.4122898876667023      0.0027992511168122     -0.0150031037628651      0.0000000000000000      0.0000000000000000      0.0000000000000000     -1.9447816418297430      0.0410562692441243     -0.0600507330868965      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261229755.8668      0.4132471382617950     -1.4056954383850098      9.4831705093383789     -0.3928823471069336     -0.0370601154863834     -0.0122376270592213      0.0000000000000000      0.0000000000000000      0.0000000000000000     -1.9487554776503049      0.0404468547629301     -0.0603590980128032      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261229755.8768     -1.1515687704086304     -1.0559490919113159      9.4958868026733398     -0.3988940417766571     -0.0083672879263759      0.0048986477777362      0.0000000000000000      0.0000000000000000      0.0000000000000000     -1.9528140019935309      0.0398693649253032     -0.0607804309031997      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261229755.8868      0.8701784610748291     -0.6180716156959534     10.0525035858154297     -0.4137657880783081     -0.0065234783105552      0.0123788416385651      0.0000000000000000      0.0000000000000000      0.0000000000000000     -1.9570155380872944      0.0395496399528716     -0.0608474967895885      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261229755.8968      0.3128344714641571     -0.9311835169792175     10.0672264099121094     -0.4109096527099609     -0.0358972884714603     -0.0084898667410016      0.0000000000000000      0.0000000000000000      0.0000000000000000     -1.9611711346522542      0.0387905807855502     -0.0612598789620089      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261229755.9068     -0.6370235681533813     -1.5757302045822144      9.0959625244140625     -0.4052674174308777     -0.0326870791614056      0.0083853956311941      0.0000000000000000      0.0000000000000000      0.0000000000000000     -1.9652724027309760      0.0382128412765711     -0.0613579207408266      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261229755.9168      1.0936346054077148     -1.0688490867614746      9.4850130081176758     -0.3980985283851624     -0.0354632735252380      0.0033776543568820      0.0000000000000000      0.0000000000000000      0.0000000000000000     -1.9693048280955197      0.0373168373725708     -0.0617861653664898      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261229755.9268      0.8543487787246704     -0.7818787693977356      9.7772111892700195     -0.3943486511707306     -0.0371075719594955      0.0022560555953532      0.0000000000000000      0.0000000000000000      0.0000000000000000     -1.9732946428826217      0.0366994708588092     -0.0619352358085070      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261229755.9368     -0.4142065048217773     -1.2384202480316162      9.3769092559814453     -0.4119988381862640     -0.0291929468512535      0.0064161932095885      0.0000000000000000      0.0000000000000000      0.0000000000000000     -1.9774634220949774      0.0360088840598272     -0.0621784115443556      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261229755.9468     -0.0168355517089367     -1.6334034204483032     10.3229598999023438     -0.4049554169178009      0.0034515620209277      0.0120243160054088      0.0000000000000000      0.0000000000000000      0.0000000000000000     -1.9815846638818748      0.0357883618380010     -0.0622300810306924      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261229755.9568      1.0206075906753540     -1.2521605491638184     10.0681400299072266     -0.4096929728984833     -0.0417433641850948      0.0018865631427616      0.0000000000000000      0.0000000000000000      0.0000000000000000     -1.9857218846353131      0.0349799010324586     -0.0625046030048091      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261229755.9668     -0.4665482342243195     -0.9052246212959290      9.2174224853515625     -0.4091023206710815     -0.0512009970843792     -0.0119545180350542      0.0000000000000000      0.0000000000000000      0.0000000000000000     -1.9898504501152086      0.0342095047051530     -0.0627909385950738      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261229755.9768      0.3429930210113525     -1.1716533899307251      9.6063747406005859     -0.4225264489650726     -0.0131382308900356      0.0266291834414005      0.0000000000000000      0.0000000000000000      0.0000000000000000     -1.9941486589565418      0.0331615216878823     -0.0632972554525683      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261229755.9868      1.4628189802169800     -1.6416951417922974     10.4009199142456055     -0.4010666906833649     -0.0149585045874119      0.0088446727022529      0.0000000000000000      0.0000000000000000      0.0000000000000000     -1.9982198333149459      0.0327550879354280     -0.0633669595329120      0.0000000000000000      0.0000000000000000      0.0000000000000000 
